farmer_id,lat,lon,date,cloud_pct,source,ndvi_mean,ndvi_std,image_path,channels,valid,biomass_label,field_area_ha
FARMER_0549,30.164948,75.495374,2024-10-23,1.2,synthetic,0.2481,0.2274,images\FARMER_0549_2024-10-23.npy,5,True,1.726,5.18
FARMER_0550,29.818841,75.136,2024-11-20,12.2,synthetic,0.2227,0.2299,images\FARMER_0550_2024-11-20.npy,5,True,1.99,6.33
FARMER_0551,30.268496,76.854336,2024-11-20,4.2,synthetic,0.2807,0.2219,images\FARMER_0551_2024-11-20.npy,5,True,2.923,1.95
FARMER_0552,32.288287,76.441243,2024-11-01,11.9,synthetic,0.0885,0.2404,images\FARMER_0552_2024-11-01.npy,5,True,0.676,6.89
FARMER_0553,30.606541,77.470279,2024-11-26,7.2,synthetic,0.4114,0.2024,images\FARMER_0553_2024-11-26.npy,5,True,3.514,2.33
FARMER_0554,30.808969,75.731808,2024-10-01,4.6,synthetic,0.3741,0.2083,images\FARMER_0554_2024-10-01.npy,5,True,2.507,1.35
FARMER_0555,30.31041,74.111265,2024-10-13,13.8,synthetic,0.2017,0.2308,images\FARMER_0555_2024-10-13.npy,5,True,1.794,5.35
FARMER_0556,31.85036,77.373838,2024-11-26,10.3,synthetic,0.3709,0.2094,images\FARMER_0556_2024-11-26.npy,5,True,3.079,4.03
FARMER_0557,31.174172,74.391136,2024-11-01,12.2,synthetic,0.0033,0.2409,images\FARMER_0557_2024-11-01.npy,5,True,0.153,7.48
FARMER_0558,31.757184,77.132712,2024-11-13,8.7,synthetic,-0.0277,0.2418,images\FARMER_0558_2024-11-13.npy,5,True,0.1,3.78
FARMER_0559,30.012353,77.498134,2024-11-24,3.9,synthetic,0.4129,0.2018,images\FARMER_0559_2024-11-24.npy,5,True,3.289,1.86
FARMER_0560,30.710313,76.079222,2024-10-06,6.6,synthetic,0.0612,0.2411,images\FARMER_0560_2024-10-06.npy,5,True,1.059,3.77
FARMER_0561,32.411824,74.625499,2024-10-12,8.5,synthetic,-0.0891,0.24,images\FARMER_0561_2024-10-12.npy,5,True,0.1,3.18
FARMER_0562,31.726106,73.885837,2024-10-11,3.0,synthetic,0.026,0.2411,images\FARMER_0562_2024-10-11.npy,5,True,0.485,6.09
FARMER_0563,30.959271,75.06301,2024-11-04,13.5,synthetic,-0.0044,0.2436,images\FARMER_0563_2024-11-04.npy,5,True,0.1,2.85
FARMER_0564,31.005031,75.853866,2024-10-20,9.2,synthetic,0.3771,0.208,images\FARMER_0564_2024-10-20.npy,5,True,2.597,2.91
FARMER_0565,30.201325,76.728947,2024-10-06,1.2,synthetic,0.3011,0.2208,images\FARMER_0565_2024-10-06.npy,5,True,3.581,3.85
FARMER_0566,32.312027,75.719328,2024-11-25,8.3,synthetic,0.3568,0.211,images\FARMER_0566_2024-11-25.npy,5,True,3.014,4.29
FARMER_0567,29.714988,76.298414,2024-11-07,11.3,synthetic,0.2312,0.2294,images\FARMER_0567_2024-11-07.npy,5,True,1.944,7.99
FARMER_0568,30.425525,75.513394,2024-10-01,13.8,synthetic,0.1495,0.2363,images\FARMER_0568_2024-10-01.npy,5,True,1.503,2.02
FARMER_0569,31.866709,76.678657,2024-10-17,5.1,synthetic,0.2928,0.2198,images\FARMER_0569_2024-10-17.npy,5,True,1.833,2.99
FARMER_0570,31.352477,76.217361,2024-10-08,1.2,synthetic,0.1882,0.2326,images\FARMER_0570_2024-10-08.npy,5,True,1.868,3.01
FARMER_0571,32.116945,76.104786,2024-11-20,14.0,synthetic,0.2971,0.2197,images\FARMER_0571_2024-11-20.npy,5,True,2.613,6.22
FARMER_0572,32.45583,75.346244,2024-10-10,13.5,synthetic,0.1164,0.2391,images\FARMER_0572_2024-10-10.npy,5,True,0.899,5.8
FARMER_0573,31.308808,75.68624,2024-10-06,11.4,synthetic,0.238,0.2281,images\FARMER_0573_2024-10-06.npy,5,True,2.061,7.29
FARMER_0574,29.807092,74.78614,2024-11-11,11.6,synthetic,0.2618,0.2257,images\FARMER_0574_2024-11-11.npy,5,True,2.542,7.84
FARMER_0575,29.959663,76.528696,2024-11-07,14.2,synthetic,0.3639,0.2092,images\FARMER_0575_2024-11-07.npy,5,True,3.796,4.28
FARMER_0576,30.403934,76.063673,2024-11-20,8.8,synthetic,0.3353,0.214,images\FARMER_0576_2024-11-20.npy,5,True,3.764,7.74
FARMER_0577,30.444901,76.360066,2024-10-05,5.0,synthetic,0.2496,0.2263,images\FARMER_0577_2024-10-05.npy,5,True,2.814,6.06
FARMER_0578,32.282449,75.754908,2024-11-03,6.6,synthetic,0.1648,0.236,images\FARMER_0578_2024-11-03.npy,5,True,1.256,2.12
FARMER_0579,31.883077,76.132791,2024-11-19,5.0,synthetic,0.076,0.239,images\FARMER_0579_2024-11-19.npy,5,True,1.048,6.01
FARMER_0580,31.857128,73.810893,2024-11-23,4.4,synthetic,0.0954,0.2369,images\FARMER_0580_2024-11-23.npy,5,True,0.823,5.57
FARMER_0581,29.956424,77.152726,2024-10-14,5.6,synthetic,0.0759,0.2396,images\FARMER_0581_2024-10-14.npy,5,True,0.461,2.41
FARMER_0582,32.193132,74.097049,2024-10-14,14.1,synthetic,-0.0465,0.2393,images\FARMER_0582_2024-10-14.npy,5,True,0.1,7.34
FARMER_0583,30.280152,77.383671,2024-11-26,14.8,synthetic,0.3619,0.2099,images\FARMER_0583_2024-11-26.npy,5,True,2.618,6.72
FARMER_0584,29.706488,76.432371,2024-10-01,9.3,synthetic,0.1277,0.2376,images\FARMER_0584_2024-10-01.npy,5,True,0.803,6.34
FARMER_0585,31.175107,75.551749,2024-10-12,6.3,synthetic,0.0051,0.2406,images\FARMER_0585_2024-10-12.npy,5,True,0.1,2.91
FARMER_0586,30.002227,76.463738,2024-10-21,4.2,synthetic,-0.0706,0.241,images\FARMER_0586_2024-10-21.npy,5,True,0.1,5.42
FARMER_0587,29.813809,75.386864,2024-10-25,3.7,synthetic,0.0543,0.2413,images\FARMER_0587_2024-10-25.npy,5,True,0.974,4.97
FARMER_0588,31.401018,75.576605,2024-10-15,9.2,synthetic,0.29,0.2191,images\FARMER_0588_2024-10-15.npy,5,True,1.852,4.66
FARMER_0589,30.760992,75.293784,2024-11-14,10.6,synthetic,0.2182,0.2283,images\FARMER_0589_2024-11-14.npy,5,True,1.763,6.74
FARMER_0590,31.552474,75.897896,2024-11-20,5.3,synthetic,0.1737,0.2343,images\FARMER_0590_2024-11-20.npy,5,True,1.574,6.18
FARMER_0591,30.644071,75.790995,2024-11-18,5.4,synthetic,0.3445,0.2122,images\FARMER_0591_2024-11-18.npy,5,True,2.116,3.8
FARMER_0592,30.509555,74.301149,2024-11-24,6.6,synthetic,0.209,0.2319,images\FARMER_0592_2024-11-24.npy,5,True,2.165,5.96
FARMER_0593,29.562198,74.57244,2024-11-20,9.7,synthetic,0.3278,0.2158,images\FARMER_0593_2024-11-20.npy,5,True,3.417,6.56
FARMER_0594,31.467364,75.619821,2024-11-01,8.8,synthetic,0.0833,0.24,images\FARMER_0594_2024-11-01.npy,5,True,0.56,1.18
FARMER_0595,29.750211,75.789175,2024-10-13,13.5,synthetic,0.3357,0.2155,images\FARMER_0595_2024-10-13.npy,5,True,2.858,3.16
FARMER_0596,30.820023,77.438565,2024-10-02,6.9,synthetic,0.0435,0.2413,images\FARMER_0596_2024-10-02.npy,5,True,0.281,4.59
FARMER_0597,30.009945,74.665121,2024-10-01,7.6,synthetic,0.393,0.2043,images\FARMER_0597_2024-10-01.npy,5,True,2.903,5.26
FARMER_0598,31.72765,74.40734,2024-10-21,3.0,synthetic,-0.0522,0.2398,images\FARMER_0598_2024-10-21.npy,5,True,0.1,2.9
FARMER_0599,32.328341,75.596481,2024-11-10,5.1,synthetic,0.4098,0.2011,images\FARMER_0599_2024-11-10.npy,5,True,3.264,1.87
FARMER_0600,30.293888,76.305726,2024-11-27,13.7,synthetic,0.2966,0.2216,images\FARMER_0600_2024-11-27.npy,5,True,2.942,7.01
