farmer_id,district,lat,lon,crop_type,date,field_area_ha
NAW_0405,Nawanshahr,31.209368,76.061847,rice,2023-11-17,4.02
NAW_0406,Nawanshahr,31.186297,76.095742,rice,2023-10-25,2.93
NAW_0407,Nawanshahr,31.024593,76.111437,rice,2023-11-28,1.13
NAW_0408,Nawanshahr,31.149031,75.985149,rice,2023-11-28,2.29
NAW_0409,Nawanshahr,31.20312,76.138805,rice,2023-11-16,2.99
NAW_0410,Nawanshahr,31.012141,76.084588,rice,2023-10-18,4.73
NAW_0411,Nawanshahr,31.06231,76.106949,rice,2023-11-19,5.19
NAW_0412,Nawanshahr,31.024021,76.134117,rice,2023-11-07,0.67
NAW_0413,Nawanshahr,31.016134,76.041802,rice,2023-11-02,0.73
NAW_0414,Nawanshahr,31.254619,76.099747,rice,2023-11-17,5.11
NAW_0415,Nawanshahr,31.052125,76.074587,rice,2023-11-16,2.59
NAW_0416,Nawanshahr,31.132097,76.206591,rice,2023-11-17,4.08
NAW_0417,Nawanshahr,31.224045,76.004216,rice,2023-11-15,3.81
NAW_0418,Nawanshahr,31.159988,76.144867,rice,2023-11-11,4.48
NAW_0419,Nawanshahr,31.22633,76.044287,rice,2023-11-28,0.91
NAW_0420,Nawanshahr,31.03436,76.163667,rice,2023-10-19,2.79
NAW_0421,Nawanshahr,31.087857,76.234786,rice,2023-10-20,3.46
NAW_0422,Nawanshahr,31.11838,76.055723,rice,2023-11-25,3.03
NAW_0423,Nawanshahr,31.105057,75.981947,rice,2023-11-01,2.91
NAW_0424,Nawanshahr,31.052398,76.166553,rice,2023-11-18,2.96
NAW_0425,Nawanshahr,31.077844,76.044627,rice,2023-11-08,3.27
NAW_0426,Nawanshahr,31.095124,75.991292,rice,2023-10-17,4.97
NAW_0427,Nawanshahr,31.21632,76.117207,rice,2023-11-24,3.15
NAW_0428,Nawanshahr,31.037293,76.124927,rice,2023-11-22,2.22
NAW_0429,Nawanshahr,31.116662,76.251788,rice,2023-10-17,1.69
NAW_0430,Nawanshahr,31.025994,76.2275,rice,2023-10-31,0.58
NAW_0431,Nawanshahr,31.244087,75.997296,rice,2023-11-01,2.12
NAW_0432,Nawanshahr,31.059974,76.030382,rice,2023-11-18,1.24
NAW_0433,Nawanshahr,31.008546,76.023412,rice,2023-11-02,3.63
NAW_0434,Nawanshahr,31.068701,76.170367,rice,2023-11-11,4.73
NAW_0435,Nawanshahr,31.264449,76.103135,rice,2023-10-24,5.85
NAW_0436,Nawanshahr,31.253803,76.239545,rice,2023-11-01,3.85
NAW_0437,Nawanshahr,31.162965,76.239834,rice,2023-11-05,1.67
NAW_0438,Nawanshahr,31.265872,76.21578,rice,2023-11-06,0.81
NAW_0439,Nawanshahr,31.02149,76.226993,rice,2023-10-31,4.33
NAW_0440,Nawanshahr,31.02299,76.027749,rice,2023-10-28,4.61
NAW_0441,Nawanshahr,31.264202,76.120616,rice,2023-10-22,1.79
NAW_0442,Nawanshahr,31.049556,76.241876,rice,2023-10-16,2.81
NAW_0443,Nawanshahr,31.255348,76.220684,rice,2023-11-29,0.64
NAW_0444,Nawanshahr,31.262426,75.98282,rice,2023-11-04,5.21
NAW_0445,Nawanshahr,31.105705,76.064367,rice,2023-10-22,2.46
NAW_0446,Nawanshahr,31.182953,76.140362,rice,2023-11-02,1.91
NAW_0447,Nawanshahr,31.1377,76.093386,rice,2023-10-31,5.41
NAW_0448,Nawanshahr,31.162857,76.250303,rice,2023-11-26,2.56
NAW_0449,Nawanshahr,31.014632,75.993343,rice,2023-11-17,2.61
NAW_0450,Nawanshahr,31.230877,76.108446,rice,2023-11-22,0.56
NAW_0451,Nawanshahr,31.138022,76.146473,rice,2023-10-26,5.11
NAW_0452,Nawanshahr,31.170322,76.082127,rice,2023-11-04,4.45
NAW_0453,Nawanshahr,31.079492,76.214793,rice,2023-10-17,4.17
NAW_0454,Nawanshahr,31.106226,76.008331,rice,2023-10-27,3.96
NAW_0455,Nawanshahr,31.097255,76.157594,rice,2023-11-16,0.73
NAW_0456,Nawanshahr,31.047394,76.176118,rice,2023-11-08,3.07
NAW_0457,Nawanshahr,31.120611,75.980672,rice,2023-11-14,4.18
NAW_0458,Nawanshahr,31.238357,76.140722,rice,2023-10-28,3.47
NAW_0459,Nawanshahr,31.121688,76.169975,rice,2023-11-27,1.71
NAW_0460,Nawanshahr,31.189913,76.048279,rice,2023-11-20,0.67
NAW_0461,Nawanshahr,31.01091,75.993032,rice,2023-11-09,1.2
NAW_0462,Nawanshahr,31.013857,76.021324,rice,2023-10-27,0.71
NAW_0463,Nawanshahr,31.086194,76.210388,rice,2023-10-27,0.86
NAW_0464,Nawanshahr,31.094979,76.100354,rice,2023-11-09,1.45
NAW_0465,Nawanshahr,31.094443,76.074291,rice,2023-11-19,4.34
NAW_0466,Nawanshahr,31.124074,76.000707,rice,2023-11-06,0.8
NAW_0467,Nawanshahr,31.238629,76.174534,rice,2023-10-27,5.52
NAW_0468,Nawanshahr,31.141622,76.000643,rice,2023-11-14,4.43
NAW_0469,Nawanshahr,31.035436,76.166534,rice,2023-11-14,0.66
NAW_0470,Nawanshahr,31.005548,76.089937,rice,2023-11-02,3.77
NAW_0471,Nawanshahr,31.037851,76.00989,rice,2023-11-11,4.92
NAW_0472,Nawanshahr,31.209522,76.171559,rice,2023-11-01,2.84
NAW_0473,Nawanshahr,31.113743,76.043264,rice,2023-11-03,0.59
NAW_0474,Nawanshahr,31.230842,76.118932,rice,2023-10-21,0.52
NAW_0475,Nawanshahr,31.138169,76.052331,rice,2023-11-11,4.2
NAW_0476,Nawanshahr,31.216728,76.176135,rice,2023-11-03,5.43
NAW_0477,Nawanshahr,31.055729,76.165188,rice,2023-11-03,2.2
NAW_0478,Nawanshahr,31.213846,76.24326,rice,2023-11-24,4.04
NAW_0479,Nawanshahr,31.035994,76.053041,rice,2023-10-20,5.26
NAW_0480,Nawanshahr,30.996652,76.071373,rice,2023-11-15,1.78
NAW_0481,Nawanshahr,31.108177,76.195174,rice,2023-11-24,3.35
NAW_0482,Nawanshahr,31.160527,76.124389,rice,2023-11-07,4.29
NAW_0483,Nawanshahr,31.01997,75.986384,rice,2023-10-24,3.13
NAW_0484,Nawanshahr,31.073573,76.107205,rice,2023-11-22,4.08
NAW_0485,Nawanshahr,31.024077,76.126611,rice,2023-10-18,5.23
NAW_0486,Nawanshahr,31.147467,76.207041,rice,2023-10-20,4.47
NAW_0487,Nawanshahr,31.218272,76.075706,rice,2023-10-26,5.4
NAW_0488,Nawanshahr,31.237699,76.227316,rice,2023-10-21,5.94
NAW_0489,Nawanshahr,31.156927,76.123499,rice,2023-11-09,1.11
NAW_0490,Nawanshahr,31.209253,76.207423,rice,2023-11-20,3.67
NAW_0491,Nawanshahr,31.098618,76.163744,rice,2023-11-12,1.37
NAW_0492,Nawanshahr,31.077109,76.167998,rice,2023-11-26,5.08
NAW_0493,Nawanshahr,31.172579,76.145436,rice,2023-10-28,2.89
NAW_0494,Nawanshahr,31.239249,76.081259,rice,2023-10-18,2.6
NAW_0495,Nawanshahr,31.090116,76.08157,rice,2023-11-20,4.75
NAW_0496,Nawanshahr,31.117418,76.149984,rice,2023-11-02,2.93
NAW_0497,Nawanshahr,31.234674,76.03005,rice,2023-10-16,2.74
NAW_0498,Nawanshahr,31.262801,76.175943,rice,2023-10-20,3.89
NAW_0499,Nawanshahr,31.099294,76.062643,rice,2023-10-25,2.85
NAW_0500,Nawanshahr,31.189104,76.206923,rice,2023-11-28,4.12
NAW_0501,Nawanshahr,31.05513,76.060635,rice,2023-11-17,5.83
NAW_0502,Nawanshahr,31.223703,76.093123,rice,2023-10-16,5.41
NAW_0503,Nawanshahr,31.033031,75.991771,rice,2023-11-19,5.36
NAW_0504,Nawanshahr,31.034937,75.999075,rice,2023-10-21,1.52
NAW_0505,Nawanshahr,31.106218,76.119001,rice,2023-10-31,4.93
NAW_0506,Nawanshahr,31.258756,76.061434,rice,2023-10-25,5.62
NAW_0507,Nawanshahr,31.219017,76.228086,rice,2023-11-16,5.09
NAW_0508,Nawanshahr,31.154059,75.990712,rice,2023-10-17,4.65
NAW_0509,Nawanshahr,31.05768,76.203181,rice,2023-10-18,3.21
NAW_0510,Nawanshahr,30.996547,76.229109,rice,2023-11-12,1.31
NAW_0511,Nawanshahr,31.222315,76.172686,rice,2023-10-30,3.48
NAW_0512,Nawanshahr,31.259291,76.238386,rice,2023-10-18,1.3
NAW_0513,Nawanshahr,31.038491,76.023018,rice,2023-11-03,1.38
NAW_0514,Nawanshahr,31.008083,76.089293,rice,2023-11-18,5.82
NAW_0515,Nawanshahr,31.076313,76.182786,rice,2023-10-30,3.92
NAW_0516,Nawanshahr,31.152726,76.233168,rice,2023-10-21,4.44
NAW_0517,Nawanshahr,31.02382,76.093344,rice,2023-11-19,1.83
NAW_0518,Nawanshahr,31.261971,76.107608,rice,2023-10-15,5.27
NAW_0519,Nawanshahr,30.996644,76.226416,rice,2023-11-24,4.09
NAW_0520,Nawanshahr,31.02255,76.225285,rice,2023-11-24,5.45
NAW_0521,Nawanshahr,31.046293,76.243246,rice,2023-11-08,1.63
NAW_0522,Nawanshahr,31.10027,76.07427,rice,2023-11-24,3.24
NAW_0523,Nawanshahr,31.23892,76.224817,rice,2023-10-24,3.53
NAW_0524,Nawanshahr,31.13953,76.106112,rice,2023-10-23,4.43
NAW_0525,Nawanshahr,31.170872,76.05703,rice,2023-11-08,5.39
NAW_0526,Nawanshahr,31.081216,76.104344,rice,2023-10-31,5.85
NAW_0527,Nawanshahr,31.230039,76.17571,rice,2023-11-23,3.96
NAW_0528,Nawanshahr,31.169766,76.095237,rice,2023-10-28,0.7
NAW_0529,Nawanshahr,31.092628,76.122277,rice,2023-11-26,4.5
NAW_0530,Nawanshahr,31.020219,76.064398,rice,2023-11-27,3.37
NAW_0531,Nawanshahr,31.116312,75.981434,rice,2023-11-09,5.47
NAW_0532,Nawanshahr,31.248648,76.099995,rice,2023-11-27,5.08
NAW_0533,Nawanshahr,31.18839,76.123289,rice,2023-10-26,1.42
NAW_0534,Nawanshahr,31.056705,76.230855,rice,2023-10-18,4.16
NAW_0535,Nawanshahr,31.265249,76.138601,rice,2023-11-20,3.13
NAW_0536,Nawanshahr,31.0213,76.232382,rice,2023-10-18,2.03
NAW_0537,Nawanshahr,31.045236,76.123257,rice,2023-11-04,3.31
NAW_0538,Nawanshahr,31.000701,76.188028,rice,2023-11-21,0.69
NAW_0539,Nawanshahr,31.159226,76.152741,rice,2023-10-20,2.96
NAW_0540,Nawanshahr,30.991734,76.05943,rice,2023-10-24,3.91
NAW_0541,Nawanshahr,31.069567,75.993337,rice,2023-10-18,4.58
NAW_0542,Nawanshahr,31.231636,76.225153,rice,2023-11-15,3.23
NAW_0543,Nawanshahr,31.104061,76.144042,rice,2023-10-18,3.11
NAW_0544,Nawanshahr,31.268647,76.158504,rice,2023-11-20,2.19
NAW_0545,Nawanshahr,31.212239,76.022215,rice,2023-10-22,2.37
NAW_0546,Nawanshahr,31.181813,76.155086,rice,2023-11-27,1.03
NAW_0547,Nawanshahr,31.192054,76.067309,rice,2023-11-11,1.03
NAW_0548,Nawanshahr,31.216824,76.220876,rice,2023-11-01,1.24
NAW_0549,Nawanshahr,31.217531,76.23144,rice,2023-10-25,5.99
NAW_0550,Nawanshahr,30.991274,76.215874,rice,2023-10-19,3.57
NAW_0551,Nawanshahr,31.258039,76.074668,rice,2023-11-25,5.12
NAW_0552,Nawanshahr,31.188992,76.148145,rice,2023-10-31,4.04
NAW_0553,Nawanshahr,31.181139,75.993396,rice,2023-11-05,1.5
NAW_0554,Nawanshahr,31.0395,76.216014,rice,2023-10-20,2.67
NAW_0555,Nawanshahr,31.127039,76.005031,rice,2023-11-03,0.56
NAW_0556,Nawanshahr,31.013323,76.207391,rice,2023-11-24,1.22
NAW_0557,Nawanshahr,31.21214,76.078117,rice,2023-11-08,0.78
NAW_0558,Nawanshahr,31.085553,76.114757,rice,2023-11-19,3.94
NAW_0559,Nawanshahr,31.224142,76.048451,rice,2023-11-23,1.33
NAW_0560,Nawanshahr,31.212647,76.241302,rice,2023-11-14,0.76
NAW_0561,Nawanshahr,31.01236,76.200511,rice,2023-11-01,4.07
NAW_0562,Nawanshahr,31.119132,76.195339,rice,2023-11-24,2.15
NAW_0563,Nawanshahr,31.267691,76.217438,rice,2023-10-18,5.2
NAW_0564,Nawanshahr,31.251208,75.998059,rice,2023-11-24,5.5
NAW_0565,Nawanshahr,31.059609,76.080568,rice,2023-11-13,1.78
NAW_0566,Nawanshahr,31.112759,76.121546,rice,2023-11-01,1.32
NAW_0567,Nawanshahr,31.090665,76.077481,rice,2023-11-22,3.69
NAW_0568,Nawanshahr,31.190511,76.199504,rice,2023-11-15,4.17
NAW_0569,Nawanshahr,31.057548,76.120593,rice,2023-11-19,0.91
NAW_0570,Nawanshahr,31.240455,76.005602,rice,2023-11-05,5.87
NAW_0571,Nawanshahr,30.998889,76.18431,rice,2023-11-13,5.48
NAW_0572,Nawanshahr,31.220729,75.987003,rice,2023-10-28,0.62
NAW_0573,Nawanshahr,31.158893,76.021886,rice,2023-11-08,5.82
NAW_0574,Nawanshahr,31.167202,75.983033,rice,2023-10-15,3.2
NAW_0575,Nawanshahr,31.03411,76.205451,rice,2023-11-03,2.54
NAW_0576,Nawanshahr,31.056648,76.254644,rice,2023-10-16,0.93
NAW_0577,Nawanshahr,31.191569,76.113848,rice,2023-11-15,1.68
NAW_0578,Nawanshahr,31.229483,76.246103,rice,2023-11-21,1.67
NAW_0579,Nawanshahr,31.057969,76.249827,rice,2023-11-15,5.09
NAW_0580,Nawanshahr,31.22588,76.067039,rice,2023-11-03,1.48
NAW_0581,Nawanshahr,31.092628,76.145733,rice,2023-11-04,4.55
NAW_0582,Nawanshahr,31.143667,76.205544,rice,2023-11-06,1.07
NAW_0583,Nawanshahr,31.112946,75.984498,rice,2023-10-21,2.32
NAW_0584,Nawanshahr,31.242424,76.086443,rice,2023-10-20,2.0
NAW_0585,Nawanshahr,31.177821,76.176972,rice,2023-10-18,2.09
NAW_0586,Nawanshahr,31.074507,76.031953,rice,2023-11-06,2.49
NAW_0587,Nawanshahr,31.037111,76.160018,rice,2023-11-19,1.9
NAW_0588,Nawanshahr,31.05782,76.231483,rice,2023-11-25,3.62
NAW_0589,Nawanshahr,31.194337,76.228958,rice,2023-11-09,4.58
NAW_0590,Nawanshahr,31.098345,76.242687,rice,2023-11-14,4.37
NAW_0591,Nawanshahr,31.010074,76.146661,rice,2023-10-30,3.37
NAW_0592,Nawanshahr,31.014776,76.155628,rice,2023-10-19,3.01
NAW_0593,Nawanshahr,31.144862,76.161706,rice,2023-10-29,2.26
NAW_0594,Nawanshahr,31.124979,76.138567,rice,2023-10-26,5.58
NAW_0595,Nawanshahr,31.088533,76.145684,rice,2023-11-18,4.45
NAW_0596,Nawanshahr,31.081936,76.096118,rice,2023-11-26,5.33
NAW_0597,Nawanshahr,31.112552,76.050572,rice,2023-11-16,1.52
NAW_0598,Nawanshahr,31.152973,76.25762,rice,2023-11-08,5.83
NAW_0599,Nawanshahr,31.161864,76.228158,rice,2023-11-13,5.73
NAW_0600,Nawanshahr,31.234467,76.231953,rice,2023-11-21,1.76
ROP_0001,Ropar,30.867245,76.390312,wheat,2023-11-09,5.63
ROP_0002,Ropar,31.101278,76.616656,wheat,2023-11-14,5.07
ROP_0003,Ropar,30.968287,76.504548,wheat,2023-11-11,0.62
ROP_0004,Ropar,31.045411,76.562095,wheat,2023-11-13,1.44
ROP_0005,Ropar,31.000995,76.545851,wheat,2023-10-16,5.11
ROP_0006,Ropar,30.893957,76.606054,wheat,2023-11-20,1.5
ROP_0007,Ropar,30.93338,76.515941,wheat,2023-11-25,5.46
ROP_0008,Ropar,30.827821,76.584428,wheat,2023-11-21,5.33
ROP_0009,Ropar,31.090205,76.453009,wheat,2023-11-09,3.24
ROP_0010,Ropar,31.075281,76.466372,wheat,2023-10-22,3.28
ROP_0011,Ropar,31.101755,76.505689,wheat,2023-11-10,5.98
ROP_0012,Ropar,30.925832,76.45442,wheat,2023-11-12,2.06
ROP_0013,Ropar,30.995764,76.423557,wheat,2023-10-17,1.93
ROP_0014,Ropar,30.974462,76.614369,wheat,2023-10-22,3.41
ROP_0015,Ropar,31.04214,76.646116,wheat,2023-11-20,4.04
ROP_0016,Ropar,30.825294,76.503555,wheat,2023-11-18,1.97
ROP_0017,Ropar,30.966478,76.644304,wheat,2023-11-22,1.38
ROP_0018,Ropar,31.054251,76.655363,wheat,2023-10-29,4.79
ROP_0019,Ropar,30.86175,76.532195,wheat,2023-11-06,3.98
ROP_0020,Ropar,31.010211,76.603985,wheat,2023-11-02,1.82
ROP_0021,Ropar,31.09311,76.438113,wheat,2023-11-07,5.06
ROP_0022,Ropar,30.95271,76.515264,wheat,2023-10-20,2.25
ROP_0023,Ropar,30.835996,76.432208,wheat,2023-11-22,1.73
ROP_0024,Ropar,31.100946,76.598143,wheat,2023-11-19,5.17
ROP_0025,Ropar,31.067519,76.579293,wheat,2023-10-25,5.54
ROP_0026,Ropar,30.942427,76.404829,wheat,2023-11-05,3.78
ROP_0027,Ropar,30.852558,76.561509,wheat,2023-11-29,4.21
ROP_0028,Ropar,30.881955,76.416601,wheat,2023-11-29,2.46
ROP_0029,Ropar,30.863814,76.537514,wheat,2023-10-15,4.12
ROP_0030,Ropar,30.995816,76.49997,wheat,2023-11-20,1.45
ROP_0031,Ropar,31.001578,76.495417,wheat,2023-10-20,4.13
ROP_0032,Ropar,30.92899,76.425132,wheat,2023-10-29,3.16
ROP_0033,Ropar,30.903971,76.583377,wheat,2023-11-17,5.19
ROP_0034,Ropar,30.952177,76.382464,wheat,2023-10-17,1.23
ROP_0035,Ropar,31.087723,76.528362,wheat,2023-11-11,5.36
ROP_0036,Ropar,30.912686,76.531137,wheat,2023-11-19,4.08
ROP_0037,Ropar,31.058644,76.495625,wheat,2023-11-23,3.84
ROP_0038,Ropar,31.067684,76.40134,wheat,2023-11-27,3.05
ROP_0039,Ropar,30.873167,76.633327,wheat,2023-11-11,4.42
ROP_0040,Ropar,30.840603,76.434236,wheat,2023-10-25,2.26
ROP_0041,Ropar,31.041925,76.448327,wheat,2023-10-31,4.84
ROP_0042,Ropar,31.100817,76.567599,wheat,2023-11-21,4.01
ROP_0043,Ropar,30.99143,76.408693,wheat,2023-11-05,5.18
ROP_0044,Ropar,30.82884,76.413463,wheat,2023-11-07,3.8
ROP_0045,Ropar,31.060164,76.464053,wheat,2023-11-11,2.36
ROP_0046,Ropar,30.953328,76.644849,wheat,2023-11-24,2.8
ROP_0047,Ropar,30.990855,76.63993,wheat,2023-11-04,1.01
ROP_0048,Ropar,31.091248,76.534752,wheat,2023-10-27,5.81
ROP_0049,Ropar,31.065688,76.544495,wheat,2023-11-01,3.14
ROP_0050,Ropar,30.869485,76.504997,wheat,2023-11-05,5.02
ROP_0051,Ropar,31.099861,76.646896,wheat,2023-10-19,0.6
ROP_0052,Ropar,30.967416,76.434037,wheat,2023-11-28,3.88
ROP_0053,Ropar,31.087834,76.623462,wheat,2023-10-17,2.51
ROP_0054,Ropar,30.963328,76.456944,wheat,2023-11-23,3.55
ROP_0055,Ropar,30.907949,76.604445,wheat,2023-11-02,4.35
ROP_0056,Ropar,31.067347,76.46193,wheat,2023-11-05,3.92
ROP_0057,Ropar,31.059828,76.644205,wheat,2023-11-29,4.25
ROP_0058,Ropar,30.944861,76.457946,wheat,2023-10-22,1.37
ROP_0059,Ropar,30.986907,76.471545,wheat,2023-11-08,2.05
ROP_0060,Ropar,30.823166,76.592824,wheat,2023-11-14,1.39
ROP_0061,Ropar,30.893701,76.443899,wheat,2023-11-26,3.17
ROP_0062,Ropar,31.050487,76.560062,wheat,2023-10-30,1.3
ROP_0063,Ropar,30.874429,76.615178,wheat,2023-11-06,1.7
ROP_0064,Ropar,30.824,76.594741,wheat,2023-10-26,4.56
ROP_0065,Ropar,30.920332,76.380048,wheat,2023-11-24,1.05
ROP_0066,Ropar,30.951931,76.613241,wheat,2023-11-20,1.84
ROP_0067,Ropar,30.929307,76.56304,wheat,2023-10-29,3.04
ROP_0068,Ropar,30.944451,76.495463,wheat,2023-11-14,3.17
ROP_0069,Ropar,30.920061,76.449796,wheat,2023-10-31,3.13
ROP_0070,Ropar,30.929999,76.541951,wheat,2023-10-29,3.97
ROP_0071,Ropar,31.10192,76.550247,wheat,2023-11-04,1.04
ROP_0072,Ropar,31.035926,76.520493,wheat,2023-11-17,5.27
ROP_0073,Ropar,31.094854,76.442502,wheat,2023-10-28,4.19
ROP_0074,Ropar,31.029952,76.510261,wheat,2023-11-26,2.45
ROP_0075,Ropar,31.04701,76.384152,wheat,2023-11-29,0.91
ROP_0076,Ropar,30.894298,76.581056,wheat,2023-11-08,4.65
ROP_0077,Ropar,31.071932,76.578322,wheat,2023-11-04,5.7
ROP_0078,Ropar,30.973475,76.561087,wheat,2023-11-15,5.27
ROP_0079,Ropar,31.036835,76.593579,wheat,2023-11-07,3.4
ROP_0080,Ropar,31.004638,76.574153,wheat,2023-11-08,3.5
ROP_0081,Ropar,30.874931,76.447555,wheat,2023-10-19,1.62
ROP_0082,Ropar,30.941576,76.419199,wheat,2023-11-06,1.3
ROP_0083,Ropar,31.0591,76.52983,wheat,2023-11-06,0.56
ROP_0084,Ropar,30.902977,76.382951,wheat,2023-11-19,0.52
ROP_0085,Ropar,30.831965,76.524027,wheat,2023-10-31,4.89
ROP_0086,Ropar,30.967533,76.446699,wheat,2023-10-19,5.11
ROP_0087,Ropar,30.965699,76.476224,wheat,2023-11-27,4.2
ROP_0088,Ropar,30.979465,76.63918,wheat,2023-11-10,2.45
ROP_0089,Ropar,30.937786,76.618479,wheat,2023-11-19,5.81
ROP_0090,Ropar,31.044806,76.52162,wheat,2023-11-13,3.99
ROP_0091,Ropar,30.936704,76.413741,wheat,2023-10-23,2.05
ROP_0092,Ropar,31.012862,76.565375,wheat,2023-11-02,5.66
ROP_0093,Ropar,30.845248,76.508919,wheat,2023-10-30,3.4
ROP_0094,Ropar,30.856478,76.515599,wheat,2023-11-02,4.11
ROP_0095,Ropar,30.91086,76.560124,wheat,2023-11-18,2.53
ROP_0096,Ropar,31.077041,76.385016,wheat,2023-10-27,2.0
ROP_0097,Ropar,31.085003,76.419172,wheat,2023-11-12,3.0
ROP_0098,Ropar,31.005741,76.549297,wheat,2023-11-02,3.95
ROP_0099,Ropar,31.086315,76.48798,wheat,2023-11-05,5.8
ROP_0100,Ropar,30.858883,76.643499,wheat,2023-11-06,5.72
ROP_0101,Ropar,31.089973,76.396768,wheat,2023-10-16,5.11
ROP_0102,Ropar,30.910836,76.543357,wheat,2023-11-10,1.91
ROP_0103,Ropar,30.859292,76.616632,wheat,2023-11-15,0.88
ROP_0104,Ropar,30.85697,76.54281,wheat,2023-11-29,0.97
ROP_0105,Ropar,30.999726,76.579456,wheat,2023-11-11,4.66
ROP_0106,Ropar,30.854816,76.462346,wheat,2023-11-03,4.94
ROP_0107,Ropar,30.847737,76.457824,wheat,2023-11-29,1.86
ROP_0108,Ropar,30.957645,76.612414,wheat,2023-11-12,1.98
ROP_0109,Ropar,30.945038,76.383111,wheat,2023-11-26,2.45
ROP_0110,Ropar,31.063815,76.402797,wheat,2023-11-16,4.8
ROP_0111,Ropar,31.050863,76.595299,wheat,2023-11-08,1.81
ROP_0112,Ropar,30.939685,76.486067,wheat,2023-11-17,1.83
ROP_0113,Ropar,30.960673,76.573309,wheat,2023-11-13,5.86
ROP_0114,Ropar,31.021452,76.501956,wheat,2023-11-06,2.72
ROP_0115,Ropar,30.98641,76.498894,wheat,2023-11-12,3.37
ROP_0116,Ropar,31.01136,76.478365,wheat,2023-10-25,2.06
ROP_0117,Ropar,30.88387,76.47959,wheat,2023-11-19,4.7
ROP_0118,Ropar,31.00184,76.458341,wheat,2023-10-26,5.96
ROP_0119,Ropar,31.003788,76.417892,wheat,2023-11-27,4.65
ROP_0120,Ropar,30.963008,76.44337,wheat,2023-11-22,4.96
ROP_0121,Ropar,30.857865,76.49505,wheat,2023-11-23,4.91
ROP_0122,Ropar,30.99937,76.380168,wheat,2023-11-21,2.33
ROP_0123,Ropar,31.061895,76.579982,wheat,2023-11-18,0.85
ROP_0124,Ropar,31.086415,76.442134,wheat,2023-11-21,2.33
ROP_0125,Ropar,31.058363,76.491741,wheat,2023-11-13,3.54
ROP_0126,Ropar,31.065501,76.421715,wheat,2023-11-13,1.04
ROP_0127,Ropar,31.000059,76.6145,wheat,2023-10-30,2.7
ROP_0128,Ropar,31.02876,76.48742,wheat,2023-11-26,2.25
ROP_0129,Ropar,30.829779,76.448031,wheat,2023-11-04,1.98
ROP_0130,Ropar,30.903844,76.618495,wheat,2023-10-22,1.62
ROP_0131,Ropar,31.052404,76.618616,wheat,2023-10-24,4.48
ROP_0132,Ropar,30.91221,76.382976,wheat,2023-11-05,4.4
ROP_0133,Ropar,30.992796,76.507182,wheat,2023-10-31,4.5
ROP_0134,Ropar,30.942163,76.392946,wheat,2023-11-25,5.32
ROP_0135,Ropar,31.0987,76.555666,wheat,2023-10-18,3.28
ROP_0136,Ropar,30.88926,76.633379,wheat,2023-11-19,4.29
ROP_0137,Ropar,30.976598,76.568984,wheat,2023-10-17,0.82
ROP_0138,Ropar,31.007924,76.379461,wheat,2023-11-07,1.71
ROP_0139,Ropar,30.866674,76.473234,wheat,2023-11-08,0.94
ROP_0140,Ropar,30.923074,76.590677,wheat,2023-11-25,5.25
ROP_0141,Ropar,31.029116,76.648259,wheat,2023-11-16,4.6
ROP_0142,Ropar,30.941179,76.462575,wheat,2023-11-16,3.04
ROP_0143,Ropar,31.038017,76.560074,wheat,2023-11-16,3.95
ROP_0144,Ropar,31.028268,76.421587,wheat,2023-11-19,2.28
ROP_0145,Ropar,30.980134,76.382633,wheat,2023-10-21,1.82
ROP_0146,Ropar,30.847781,76.56399,wheat,2023-11-25,1.57
ROP_0147,Ropar,30.980342,76.447713,wheat,2023-11-29,4.54
ROP_0148,Ropar,30.931744,76.538843,wheat,2023-10-22,1.69
ROP_0149,Ropar,30.977676,76.495945,wheat,2023-10-27,4.5
ROP_0150,Ropar,30.977662,76.637655,wheat,2023-10-17,4.94
ROP_0151,Ropar,30.982913,76.390057,wheat,2023-11-04,3.52
ROP_0152,Ropar,31.056809,76.539769,wheat,2023-11-18,0.51
ROP_0153,Ropar,31.051175,76.601797,wheat,2023-10-26,4.26
ROP_0154,Ropar,30.970308,76.543177,wheat,2023-10-19,5.39
ROP_0155,Ropar,30.892879,76.381685,wheat,2023-11-27,5.53
ROP_0156,Ropar,30.882198,76.566863,wheat,2023-10-24,4.84
ROP_0157,Ropar,31.050699,76.380922,wheat,2023-11-12,5.94
ROP_0158,Ropar,30.97068,76.395837,wheat,2023-10-15,0.65
ROP_0159,Ropar,31.050016,76.631387,wheat,2023-11-11,2.54
ROP_0160,Ropar,31.01966,76.384269,wheat,2023-11-08,5.44
ROP_0161,Ropar,30.894705,76.431454,wheat,2023-11-23,0.85
ROP_0162,Ropar,30.932077,76.578129,wheat,2023-10-29,3.24
ROP_0163,Ropar,31.010034,76.437856,wheat,2023-10-23,3.36
ROP_0164,Ropar,30.983316,76.430191,wheat,2023-11-02,4.94
ROP_0165,Ropar,30.848261,76.40552,wheat,2023-10-17,4.1
ROP_0166,Ropar,30.844584,76.380163,wheat,2023-10-26,3.1
ROP_0167,Ropar,30.920064,76.421889,wheat,2023-11-03,4.03
ROP_0168,Ropar,30.85713,76.442344,wheat,2023-11-14,2.51
ROP_0169,Ropar,31.100211,76.593205,wheat,2023-11-27,5.81
ROP_0170,Ropar,30.950381,76.484493,wheat,2023-10-30,5.69
ROP_0171,Ropar,31.029129,76.531396,wheat,2023-11-25,5.85
